fips,votes.dem,votes.rep,votes.other,total,share.dem,share.rep,share.other,Y
18101,1029,3185,0,4214,0.2441860465116279,0.7558139534883721,0,1.1298648321722142
18103,2929,7337,0,10266,0.2853107344632768,0.7146892655367232,0,0.9182689718862608
18105,35575,16206,0,51781,0.6870280604855062,0.31297193951449376,0,-0.7862615999373826
18107,3287,9145,0,12432,0.2643983268983269,0.7356016731016731,0,1.0232319871607467
18109,6634,18358,0,24992,0.2654449423815621,0.7345550576184379,0,1.0178575062720385
18111,1349,3205,0,4554,0.29622310057092666,0.7037768994290733,0,0.8653485131470144
18113,3865,9841,0,13706,0.28199328761126513,0.7180067123887348,0,0.9345956498774632
18115,679,1657,56,2392,0.2838628762541806,0.6927257525083612,0.023411371237458192,0.8921428898678668
18117,2278,4495,0,6773,0.3363354495792116,0.6636645504207884,0,0.6796678028985932
18119,2129,4946,0,7075,0.30091872791519436,0.6990812720848056,0,0.8429267831878821
18121,1342,3972,0,5314,0.2525404591644712,0.7474595408355288,0,1.0851087076334363
18123,3119,3914,0,7033,0.4434807336840609,0.5565192663159392,0,0.22704743134821836
18125,1543,3539,0,5082,0.30362062180244,0.69637937819756,0,0.8301156279823027
18127,37801,26691,0,64492,0.5861347143831793,0.4138652856168207,0,-0.348009127371329
18129,3543,7051,0,10594,0.3344345856144988,0.6655654143855012,0,0.6881956248535687
18131,1452,2853,0,4305,0.3372822299651568,0.6627177700348432,0,0.6754291558287586
18133,3384,8473,0,11857,0.28540102892805935,0.7145989710719406,0,0.9178261954723501
18135,2224,5441,413,8078,0.27531567219608816,0.6735578113394405,0.0511265164644714,0.8946554911154524
18137,2165,6901,413,9479,0.22839962021310264,0.7280303829517881,0.04356999683510919,1.1592459671840116
18139,1572,4244,195,6011,0.26152054566627847,0.7060389286308435,0.03244052570287806,0.9931575267447218
18141,53289,39649,0,92938,0.5733822548365577,0.4266177451634423,0,-0.29566420380400654
18143,2995,4536,57,7588,0.3947021613073274,0.5977859778597786,0.007511860832894043,0.41510133485803835
18145,4046,9966,382,14394,0.2810893427817146,0.6923718215923301,0.02653883562595526,0.9014505611136591
18147,2879,5722,0,8601,0.3347285199395419,0.6652714800604581,0,0.6868753829978798
18149,3223,4308,0,7531,0.42796441375647326,0.5720355862435268,0,0.29016115646084134
18151,3710,8474,0,12184,0.30449770190413655,0.6955022980958634,0,0.8259707755850236
18153,2237,5057,0,7294,0.30669043049081435,0.6933095695091857,0,0.8156377395898535
18155,870,1963,81,2914,0.29855868222374743,0.6736444749485244,0.027796842827728208,0.8137359826278315
18157,25378,25571,0,50949,0.49810594908634126,0.5018940509136588,0,0.007576239893735964
18159,1409,4693,0,6102,0.23090789904949197,0.7690921009505081,0,1.2031918038957374
18161,636,1819,51,2506,0.25379090183559455,0.7258579409417398,0.020351157222665603,1.050843615178
18163,25679,32428,0,58107,0.44192610184659337,0.5580738981534067,0,0.2333487098718822
18165,1970,3412,0,5382,0.36603493125232256,0.6339650687476774,0,0.5492650868795356
18167,13844,17576,0,31420,0.44061107574793124,0.5593889242520688,0,0.23868240930921122
18169,3168,8031,0,11199,0.28288240021430483,0.7171175997856951,0,0.9302085792541458
18171,887,2367,0,3254,0.2725875845113706,0.7274124154886293,0,0.9815336272044044
18173,8871,15357,0,24228,0.3661466072313026,0.6338533927686973,0,0.548783866605106
18175,2970,6361,0,9331,0.3182938591790805,0.6817061408209195,0,0.761623644882059
18177,7130,11697,992,19819,0.35975578989858215,0.5901912306372673,0.05005297946415056,0.4950211642423653
18179,2489,8405,0,10894,0.2284743895722416,0.7715256104277584,0,1.216945743475124
18181,2497,5926,0,8423,0.29645019589219995,0.7035498041078001,0,0.8642594378537374
18183,3419,9898,0,13317,0.25673950589472105,0.743260494105279,0,1.06298460587253
19001,1067,2205,124,3396,0.31419316843345113,0.6492932862190812,0.03651354534746761,0.725876536579193
19003,518,1152,60,1730,0.2994219653179191,0.6658959537572254,0.03468208092485549,0.7992795989963535
19007,2055,2770,126,4951,0.41506766309836396,0.5594829327408605,0.0254494041607756,0.29857147225104913
19009,1234,1378,56,2668,0.4625187406296852,0.5164917541229386,0.020989505247376312,0.11037224710827075
19015,6353,5350,368,12071,0.5263027089719161,0.4432110015740204,0.030486289454063457,-0.171830581376481
19021,3178,3228,159,6565,0.4840822543792841,0.4916984006092917,0.02421934501142422,0.015610682293178092
19023,2199,3675,191,6065,0.36257213520197856,0.6059356966199505,0.0314921681780709,0.5135504210921759
19025,1842,2318,116,4276,0.4307764265668849,0.5420954162768943,0.027128157156220765,0.22985280708444478
19027,4075,4652,190,8917,0.4569922619715151,0.5217001233598744,0.02130761466861052,0.132426487963592
19029,1777,3829,165,5771,0.30791890486917345,0.6634898631086467,0.028591232022179863,0.767677123322643
19031,4098,3725,216,8039,0.5097648961313597,0.46336609030974,0.02686901355890036,-0.09543219798518522
19033,10688,7620,576,18884,0.5659817835204406,0.4035162041940267,0.030502012285532724,-0.3383452470957351
19035,2359,2702,87,5148,0.45823620823620825,0.5248640248640248,0.0168997668997669,0.13575443911246915
19037,2345,2671,163,5179,0.4527901139216065,0.5157366286927978,0.03147325738559568,0.13016753222958116
19039,1525,1939,149,3613,0.4220869083863825,0.5366731248270136,0.04123996678660393,0.24017796620113988
19041,3125,3555,173,6853,0.45600466948781554,0.518750912009339,0.025244418502845468,0.12892078006683932
19045,9864,7725,399,17988,0.5483655770513676,0.4294529686457638,0.02218145430286858,-0.24442994307823399
19047,2248,3025,141,5414,0.41521980051717766,0.5587366087920207,0.026043590690801626,0.29687015945136014
19049,18593,21089,1245,40927,0.4542966745669118,0.5152833093068145,0.03042001612627361,0.12596641173170176
19051,1389,1646,66,3101,0.4479200257981296,0.5307965172524992,0.02128345694937117,0.16976403848267138
19053,1122,1651,112,2885,0.3889081455805893,0.5722703639514731,0.038821490467937605,0.38626835783748636
19057,8546,6138,366,15050,0.5678405315614617,0.40784053156146177,0.02431893687707641,-0.33096438102428877
19059,3931,4676,174,8781,0.4476711080742512,0.5325133811638766,0.019815510761872223,0.17354919717009878
19063,1743,1879,97,3719,0.4686743748319441,0.5052433449852111,0.02608228018284485,0.07513195389344432
19067,3205,2841,207,6253,0.5125539740924356,0.4543419158803774,0.03310411002718695,-0.12055598750058244
19069,1717,2229,121,4067,0.42217850995820017,0.5480698303417753,0.029751659700024587,0.26097447248839323
19071,990,1933,92,3015,0.3283582089552239,0.6411276948590381,0.030514096185737978,0.6691235360796953
19073,1945,1999,102,4046,0.4807217004448838,0.4940682155215027,0.025210084033613446,0.027385078447853317
19075,1996,3540,160,5696,0.35042134831460675,0.6214887640449438,0.028089887640449437,0.5729815492564109
19077,1622,3159,210,4991,0.32498497295131235,0.6329392907233019,0.04207573632538569,0.6665955661267269
19079,2942,3215,175,6332,0.4646241313960834,0.5077384712571068,0.027637397346809856,0.08873773551033697
19081,1843,2765,156,4764,0.38685978169605373,0.5803946263643996,0.0327455919395466,0.4056459562866119
19083,3027,3917,209,7153,0.4231790856983084,0.5476024045854886,0.029218509716202993,0.2577540246441127
19085,2237,3559,186,5982,0.3739551989301237,0.5949515212303578,0.031093279839518557,0.464343924020063
19087,3211,3950,240,7401,0.4338602891501149,0.5337116605864073,0.032428050263477906,0.20713316380565358
19091,1465,2481,104,4050,0.3617283950617284,0.6125925925925926,0.02567901234567901,0.5268064622406333
19093,1117,1757,61,2935,0.3805792163543441,0.5986371379897786,0.020783645655877342,0.45296128911789646
19099,7519,7622,454,15595,0.48214171208720746,0.4887463930747034,0.029111894838089132,0.013605652055778678
19101,4201,2644,174,7019,0.5985183074512038,0.3766918364439379,0.024789856104858243,-0.4630296701978051
19103,49010,16998,1637,67645,0.7245177027126912,0.25128243033483627,0.024199866952472466,-1.0589286688450217
19107,1574,2377,87,4038,0.38979692917285785,0.5886577513620604,0.021545319465081723,0.41221903838284546
19109,3171,3942,157,7270,0.4361760660247593,0.5422283356258597,0.021595598349381018,0.21764121317431817
19111,6515,5578,325,12418,0.5246416492188758,0.44918666451924627,0.026171686261877918,-0.15527692137151122
19115,1679,2031,81,3791,0.4428910577683988,0.5357425481403324,0.021366394091268795,0.19032990450284396
19117,1295,2106,103,3504,0.3695776255707763,0.601027397260274,0.02939497716894977,0.4862797185602827
19119,1355,3716,93,5164,0.26239349341595664,0.7195972114639814,0.01800929512006197,1.0088463666199279
19121,2589,4749,275,7613,0.3400761854722186,0.623801392355182,0.0361224221725995,0.6066623687975842
19123,2712,5489,242,8443,0.32121283903825654,0.6501243633779462,0.02866279758379723,0.7050597194896029
19125,5630,8796,420,14846,0.3792267277381113,0.5924828236562036,0.028290448605685033,0.44618763054091576
19129,2146,3941,219,6306,0.3403108150967333,0.6249603552172535,0.03472882968601332,0.6078288540043598
19133,1671,2055,79,3805,0.43915900131406044,0.5400788436268068,0.02076215505913272,0.20685359833494127
19135,1294,1717,92,3103,0.41701579116983567,0.5533354817918144,0.029648727038349983,0.28284038583662957
19137,1209,2631,116,3956,0.3056117290192113,0.6650657229524772,0.029322548028311426,0.7775704304255001
19139,7797,6569,425,14791,0.5271448854032857,0.4441214251909945,0.028733689405719694,-0.17137743041712702
19141,1916,3795,108,5819,0.3292661969410552,0.6521739130434783,0.018559890015466575,0.6834447312989245
19143,709,1663,48,2420,0.2929752066115702,0.6871900826446281,0.019834710743801654,0.8525229526608002
19145,1741,3776,113,5630,0.3092362344582593,0.6706927175843694,0.020071047957371226,0.7742055874972021
19147,1701,1925,69,3695,0.46035182679296344,0.5209742895805142,0.018673883626522326,0.12370965432602289
19149,4084,6503,193,10780,0.37884972170686454,0.6032467532467533,0.01790352504638219,0.4651867085845957
19151,1201,1831,88,3120,0.38493589743589746,0.5868589743589744,0.028205128205128206,0.42170772259452716
19153,115877,82404,7063,205344,0.564306724326009,0.4012973352033661,0.0343959404706249,-0.3408953042889528
19155,14044,18181,1550,33775,0.4158105107327905,0.5382975573649149,0.0458919319022946,0.25818183443095
19159,716,1493,65,2274,0.3148636763412489,0.6565523306948109,0.028583992963940194,0.7348626305785447
19161,1686,2549,79,4314,0.3908205841446453,0.5908669448307835,0.018312471024571165,0.41334226581431466
19163,38282,29012,1607,68901,0.5556087720062118,0.4210679090288965,0.023323318964891655,-0.2772702743227521
19165,1817,3070,137,5024,0.3616640127388535,0.6110668789808917,0.027269108280254778,0.5244907721850717
19167,3682,10824,239,14745,0.24971176670057646,0.7340793489318413,0.016208884367582232,1.0783098080576008
19169,27569,13474,1428,42471,0.6491252854889219,0.31725177179722636,0.03362294271385181,-0.7159300505300232
19173,673,1683,71,2427,0.2772970745776679,0.6934487021013597,0.029254223320972394,0.9165878645460782
19175,1717,2930,210,4857,0.35351039736462836,0.6032530368540251,0.04323656578134651,0.5344238411136375
19177,1197,1634,67,2898,0.41304347826086957,0.5638371290545203,0.023119392684610076,0.3112125698619751
19179,5775,5169,344,11288,0.5116052445074415,0.45791991495393336,0.03047484053862509,-0.11085901019395492
19181,10363,12778,893,24034,0.4311808271615212,0.5316634767412832,0.03715569609719564,0.20948317197807112
19183,4272,4595,227,9094,0.46976028150428856,0.5052782054101606,0.02496151308555091,0.07288665414975658
19185,884,1406,59,2349,0.3763303533418476,0.5985525755640698,0.025117071094082587,0.4640470097329667
19187,6918,6706,380,14004,0.4940017137960583,0.47886318194801486,0.027135104255926877,-0.03112406247094017
19189,2181,2233,181,4595,0.4746463547334059,0.4859630032644178,0.03939064200217628,0.023562485638528714
19193,18686,15708,723,35117,0.5321069567445966,0.4473047242076487,0.020588319047754648,-0.1736044436550007
19197,2085,2650,149,4884,0.4269041769041769,0.5425880425880426,0.030507780507780507,0.23979078474736615
20001,1529,2530,326,4385,0.34868871151653363,0.5769669327251995,0.07434435575826683,0.5036053757925035
20003,770,1785,181,2736,0.2814327485380117,0.6524122807017544,0.06615497076023392,0.84078317936601
20005,2100,3031,317,5448,0.3854625550660793,0.5563509544787077,0.05818649045521292,0.3669552533462888
20007,297,1452,0,1749,0.16981132075471697,0.8301886792452831,0,1.586965056582042
20009,2179,6348,0,8527,0.25554122200070367,0.7444587779992964,0,1.0692737467016797
20011,1430,3172,331,4933,0.28988445165213866,0.6430164200283803,0.06709912831948105,0.7966878595007857
20013,1006,2137,223,3366,0.29887106357694593,0.6348781937017232,0.06625074272133095,0.7534209046594632
20015,7568,16302,0,23870,0.3170506912442396,0.6829493087557603,0,0.7673589679226885
20017,376,827,0,1203,0.31255195344970904,0.6874480465502909,0,0.7882155516337968
20019,205,925,0,1130,0.18141592920353983,0.8185840707964602,0,1.506783758374017
20021,2130,4405,441,6976,0.30533256880733944,0.6314506880733946,0.06321674311926606,0.726618279666809
20023,155,918,0,1073,0.14445479962721341,0.8555452003727866,0,1.778772273701244
20025,164,673,0,837,0.1959378733572282,0.8040621266427718,0,1.4118789018205293
20027,1105,2050,0,3155,0.3502377179080824,0.6497622820919176,0,0.6179944581806007
20029,1228,2005,0,3233,0.3798329724713888,0.6201670275286112,0,0.49025723103358176
20031,893,2310,226,3429,0.26042578011081946,0.673665791776028,0.06590842811315252,0.9504162226393402
20033,133,582,0,715,0.18601398601398603,0.813986013986014,0,1.476121319509684
20035,3624,6861,0,10485,0.34563662374821175,0.6543633762517883,0,0.6382748155280208
20037,5684,6148,949,12781,0.44472263516156796,0.48102652374618576,0.0742508410922463,0.07847161544149531
20039,190,922,0,1112,0.17086330935251798,0.829136690647482,0,1.5795211513961078
20041,1960,4779,0,6739,0.29084433892268885,0.7091556610773112,0,0.8912868463535953
20043,598,1887,99,2584,0.23142414860681115,0.7302631578947368,0.03831269349845201,1.1491527914179185
20045,35497,12033,1886,49416,0.7183300955156224,0.24350412821758136,0.03816577626679618,-1.0817953104121698
20047,252,896,0,1148,0.21951219512195122,0.7804878048780488,0,1.2685113254635072
20049,185,861,0,1046,0.17686424474187382,0.8231357552581262,0,1.537738679349406
20051,3334,6999,0,10333,0.3226555695345011,0.6773444304654989,0,0.7415944973788005
20053,641,1620,0,2261,0.28350287483414416,0.7164971251658558,0,0.9271519713057597
20055,3129,5365,0,8494,0.3683776783611961,0.6316223216388038,0,0.5391829113959167
20057,2544,4471,0,7015,0.36265146115466856,0.6373485388453314,0,0.5638744517739679
20059,3207,5478,607,9292,0.3451356005165734,0.5895393887214808,0.06532501076194576,0.5354041501298685
20061,2513,3587,0,6100,0.4119672131147541,0.5880327868852459,0,0.35583893998869043
20063,159,925,0,1084,0.1466789667896679,0.8533210332103321,0,1.7608895352921936
20065,220,841,0,1061,0.20735155513666353,0.7926484448633365,0,1.3409641136205865
20067,354,1440,0,1794,0.19732441471571907,0.802675585284281,0,1.4031014794362717
20069,332,1433,0,1765,0.18810198300283287,0.8118980169971671,0,1.4623904589116834
20071,66,417,0,483,0.13664596273291926,0.8633540372670807,0,1.8434314797723759
20073,502,1610,0,2112,0.23768939393939395,0.7623106060606061,0,1.1653893382867795
20075,116,506,0,622,0.1864951768488746,0.8135048231511254,0,1.4729464781811008
20077,417,1601,0,2018,0.2066402378592666,0.7933597621407334,0,1.3452974911979132
20079,5525,8007,0,13532,0.4082914572864322,0.5917085427135679,0,0.37103291168668034
20081,228,874,0,1102,0.20689655172413793,0.7931034482758621,0,1.3437347467010947
20083,154,710,0,864,0.17824074074074073,0.8217592592592593,0,1.528312367621732
20085,1834,3059,369,5262,0.3485366780691752,0.5813378943367541,0.0701254275940707,0.5115886913344934
20087,3041,4008,465,7514,0.40471120574926805,0.5334043119510248,0.061884482299707215,0.27610595508733615
20089,225,957,0,1182,0.19035532994923857,0.8096446700507615,0,1.447702989248534
20091,140133,124285,6557,270975,0.5171436479380017,0.4586585478365163,0.024197804225482056,-0.12001465619452795
20093,219,855,0,1074,0.20391061452513967,0.7960893854748603,0,1.3620297391202594
20095,698,2267,0,2965,0.23541315345699831,0.7645868465430017,0,1.1779935477451566
20097,141,789,0,930,0.15161290322580645,0.8483870967741935,0,1.722006430467706
20099,2316,3524,470,6310,0.3670364500792393,0.5584786053882725,0.07448494453248812,0.4197551483631843
20101,123,574,0,697,0.17647058823529413,0.8235294117647058,0,1.540445040947149
20103,10792,14056,1472,26320,0.41003039513677814,0.5340425531914894,0.05592705167173252,0.2642442319793414
20105,278,958,0,1236,0.22491909385113268,0.7750809061488673,0,1.2372266642802234
20107,885,2656,216,3757,0.23556028746340166,0.7069470322065478,0.057492680330050575,1.098988865588395
20109,160,992,0,1152,0.1388888888888889,0.8611111111111112,0,1.824549292051046
20111,4942,5841,0,10783,0.45831401279792267,0.5416859872020774,0,0.16713190749175402
20115,1309,3465,0,4774,0.27419354838709675,0.7258064516129032,0,0.9734491457141037
20117,1216,2286,119,3621,0.33581883457608397,0.6313173156586578,0.03286384976525822,0.6312367818286436
20119,253,1091,0,1344,0.18824404761904762,0.8117559523809523,0,1.4614604971055507
20121,4292,8194,580,13066,0.3284861472524108,0.6271238328486147,0.04439001989897444,0.6466493543562273
20123,581,1893,0,2474,0.23484236054971705,0.7651576394502829,0,1.1811673943574115
20125,2663,6719,421,9803,0.27165153524431296,0.6854024278282158,0.04294603692747118,0.9254860271062177
20127,644,1551,0,2195,0.2933940774487471,0.7066059225512529,0,0.8789564370721853
20129,129,775,0,904,0.1426991150442478,0.8573008849557522,0,1.793050624991675
20131,1136,3142,226,4504,0.2522202486678508,0.6976021314387212,0.05017761989342807,1.0173462195344698
20133,1765,3183,437,5385,0.3277623026926648,0.5910863509749303,0.08115134633240483,0.5896734579146957
20135,154,992,0,1146,0.1343804537521815,0.86561954624781845,0,1.8627705048712437
20137,315,1535,0,1850,0.17027027027027028,0.8297297297297297,0,1.5837130211956645
20139,2195,3679,388,6262,0.35052698818268924,0.587511977004152,0.06196103481315873,0.5164589295955027
20141,316,1172,0,1488,0.21236559139784947,0.7876344086021505,0,1.3107247565500457
20143,663,1736,0,2399,0.2763651521467278,0.7236348478532721,0,0.962563905034433
20145,606,1621,0,2227,0.27211495285136955,0.7278850471486304,0,0.9839185356663617
20147,342,1821,0,2163,0.15811373092926492,0.841886269070735,0,1.672330342665003
20149,2642,7077,0,9719,0.27183866652947836,0.7281613334705217,0,0.985313882993514
20151,914,2311,0,3225,0.2834108527131783,0.7165891472868217,0,0.9276050388202307
20153,196,1003,0,1199,0.1634695579649708,0.8365304420350292,0,1.6326361287314184
20155,7220,13457,0,20677,0.3491802485853847,0.6508197514146152,0,0.6226444638546694
20157,543,1457,0,2000,0.2715,0.7285,0,0.9870254862612694
20159,764,2331,0,3095,0.2468497576736672,0.7531502423263328,0,1.1154848498692367
20161,10005,9644,0,19649,0.509186218128149,0.490813781871851,0,-0.03674900771677208
20163,346,1767,0,2113,0.16374822527212493,0.836251774727875,0,1.630599697261972
20165,267,1037,0,1304,0.20475460122699388,0.7952453987730062,0,1.3568385498292779
20167,624,2030,0,2654,0.2351168048229088,0.7648831951770911,0,1.1796407036664054
20169,7298,10996,0,18294,0.39892861047337924,0.6010713895266208,0,0.40993123228874345
20171,267,1588,0,1855,0.14393530997304582,0.8560646900269542,0,1.7829819834068314
20173,75049,92063,0,167112,0.44909402077648525,0.5509059792235148,0,0.2043318917607749
20175,1244,2499,0,3743,0.3323537269569864,0.6676462730430136,0,0.6975586575358276
20177,38116,28276,3870,70262,0.5424838461757422,0.4024365944607327,0.05507955936352509,-0.29862075317723413
20179,146,975,0,1121,0.1302408563782337,0.8697591436217663,0,1.8988308492895107
20181,353,1720,0,2073,0.17028461167390255,0.8297153883260975,0,1.5836115128742019
20183,306,1287,0,1593,0.192090395480226,0.807909604519774,0,1.4364841056437458
20185,310,1307,0,1617,0.191713048855906,0.808286951144094,0,1.43891741614503
20187,101,485,0,586,0.17235494880546076,0.8276450511945392,0,1.5690283740962236
20189,168,1326,0,1494,0.11244979919678715,0.8875502008032129,0,2.065958191342549
20191,2453,5523,0,7976,0.30754764292878634,0.6924523570712137,0,0.8116094256426982
20193,549,2407,0,2956,0.18572395128552097,0.814276048714479,0,1.4780379962735415
20195,262,981,0,1243,0.21078037007240547,0.7892196299275945,0,1.3202279558042662
20197,856,2239,0,3095,0.2765751211631664,0.7234248788368336,0,0.9615142404570127
20199,48,594,0,642,0.07476635514018691,0.9252336448598131,0,2.515678308454754
20201,558,1637,0,2195,0.2542141230068337,0.7457858769931663,0,1.076261614989824
20203,114,634,0,748,0.15240641711229946,0.8475935828877005,0,1.7158505060427305
20205,763,2031,181,2975,0.2564705882352941,0.682689075630252,0.06084033613445378,0.9790255302959276
20207,293,803,83,1179,0.24851569126378287,0.6810856658184903,0.07039864291772689,1.0081821049296944
20209,28731,12105,1312,42148,0.6816693556040618,0.2872022397266774,0.0311284046692607,-0.8643580888175701
21001,1273,5624,0,6897,0.18457300275482094,0.8154269972451791,0,1.4856668349330944
21003,1295,4943,0,6238,0.20759858929143957,0.7924014107085604,0,1.3394617391733212
21005,3386,6864,98,10348,0.3272129880170081,0.6633165829145728,0.009470429068419018,0.7066410784747177
21007,1027,2414,0,3441,0.2984597500726533,0.7015402499273466,0,0.8546431917289187
21009,3744,10812,300,14856,0.2520193861066236,0.7277867528271406,0.020193861066235864,1.0605020697988556
21011,1776,2768,48,4592,0.3867595818815331,0.6027874564459931,0.010452961672473868,0.44376139318544483
21013,1320,6155,0,7475,0.1765886287625418,0.8234113712374582,0,1.5396330230381374
21015,12548,27912,1437,41897,0.2994963839893071,0.666205217557343,0.03429839845334988,0.7994954135560413
21017,3123,4922,97,8142,0.38356669123065584,0.6045197740112994,0.011913534758044707,0.45492087366792255
21019,5788,8913,326,15027,0.3851733546283357,0.5931323617488521,0.021694283622812272,0.43172407637934285
21021,3828,6479,223,10530,0.36353276353276354,0.615289648622982,0.02117758784425451,0.5262237038771124
21023,790,1947,81,2818,0.2803406671398155,0.6909155429382541,0.028743789921930447,0.9020120599111324
21025,1367,3140,0,4507,0.30330596849345465,0.6966940315065454,0,0.8316042421783495
21027,1945,5573,149,7667,0.2536846224077214,0.7268814399373941,0.01943393765488457,1.0526715315169897
21029,7810,18205,696,26711,0.29238890344801766,0.6815544157837595,0.026056680768222828,0.846291317775802
21031,749,3839,70,4658,0.16079862601975098,0.8241734650064405,0.015027908973808502,1.6342282114835782
21033,1474,3476,0,4950,0.29777777777777775,0.7022222222222222,0,0.8579024136360008
21035,4809,7818,0,12627,0.3808505583273937,0.6191494416726063,0,0.48593960507523754
21037,13111,19605,1195,33911,0.3866297071746631,0.5781309899442659,0.035239302881071036,0.4023330632270302
21039,603,1703,0,2306,0.26149176062445795,0.7385082393755421,0,1.0382294839355029
21041,1350,1904,99,3353,0.40262451535937965,0.5678496868475992,0.029525797793021176,0.3438523439188354
21043,2787,5621,0,8408,0.33147002854424357,0.6685299714557564,0,0.7015438355201269
21045,630,4141,0,4771,0.13204778872353803,0.8679522112764619,0,1.882972764159989
21047,6622,10261,0,16883,0.3922288692767873,0.6077711307232126,0,0.4379528617550176
21049,5418,9119,154,14691,0.3687972227894629,0.6207201688108366,0.010482608399700498,0.520633405288625
21051,796,4175,0,4971,0.16012874673104002,0.83987125326896,0,1.657270451440573
21053,516,3311,0,3827,0.1348314606741573,0.8651685393258427,0,1.8588987720656835
21055,808,2548,0,3356,0.24076281287246723,0.7592371871275327,0,1.1485019581709586
21057,422,2364,0,2786,0.15147164393395549,0.8485283560660445,0,1.723105064489977
21059,12611,21709,797,35117,0.35911381951761256,0.6181906199276703,0.02269556055471709,0.5431574721328809
21061,911,3429,67,4407,0.2067165872475607,0.7780803267528931,0.015203085999546177,1.3254810552029621
21063,803,964,0,1767,0.45444255800792305,0.545557441992077,0,0.18273658066378387
21065,1471,3948,47,5466,0.26911818514452984,0.7222832052689352,0.008598609586534944,0.9872666799519346
21067,72536,47735,1190,121461,0.5971958077078239,0.3930068087698932,0.009797383522282873,-0.41841810889375847
21069,1638,3926,43,5607,0.29213483146067415,0.7001961833422508,0.007668985197075085,0.8741451104233916
21071,3499,8763,0,12262,0.28535312347088565,0.7146468765291143,0,0.9180610986881627
21073,11702,9860,298,21860,0.5353156450137238,0.45105215004574567,0.01363220494053065,-0.1712735987515003
21075,696,1193,0,1889,0.3684489147697194,0.6315510852302806,0,0.5388767617634964
21077,898,1876,139,2913,0.30827325780981807,0.6440096120837624,0.0477171301064195,0.7367270612639705
21079,1258,4416,113,5787,0.21738379125626403,0.7630896837739761,0.019526524969759807,1.2557111506965453
21081,1816,5205,232,7253,0.2503791534537433,0.7176340824486419,0.03198676409761478,1.0529834218878307
21083,3701,9683,0,13384,0.2765242080095637,0.7234757919904363,0,0.9617687172253752
21085,1713,6439,191,8343,0.20532182668104998,0.7717847297135323,0.022893443605417715,1.3241270292140637
21087,669,3462,67,4198,0.15936160076226774,0.8246784182944259,0.015959980943306338,1.6438176756079261
21089,4468,8101,308,12877,0.3469752271491807,0.629106158266677,0.02391861458414227,0.5950466296413999
21091,1282,2240,93,3615,0.3546334716459198,0.6196403872752421,0.025726141078838173,0.5580545073684702
21093,11887,20258,835,32980,0.3604305639781686,0.614251061249242,0.02531837477258945,0.5331044112661182
21095,1395,6849,0,8244,0.16921397379912664,0.8307860262008734,0,1.5912082409424393
21097,2260,4094,127,6481,0.34871161857738003,0.6316926400246875,0.01959574139793242,0.5941576739549033
21099,1745,4444,172,6361,0.27432793585914167,0.6986322905203585,0.027039773620499922,0.9348003161229931
21101,6247,8746,0,14993,0.4166611085173081,0.5833388914826919,0,0.33649510447929604
21103,2230,3735,200,6165,0.36171938361719386,0.6058394160583942,0.032441200324412,0.5157462331127532
21105,521,1235,0,1756,0.2966970387243736,0.7033029612756264,0,0.8630762073087106
21107,5055,11034,0,16089,0.31418981913108335,0.6858101808689167,0,0.7806035623778043
21109,372,3579,0,3951,0.09415337889141989,0.90584662110858,0,2.2639448564928792
21111,177174,109012,3890,290076,0.6107847598560378,0.37580496145837644,0.013410278685585846,-0.48567433263062715
21113,7000,13199,299,20498,0.3414967313884281,0.6439164796565519,0.014586788955020002,0.6342309200915043
21115,1261,6518,0,7779,0.1621030980845867,0.8378969019154133,0,1.6426625234325873
21117,20196,30878,2148,53222,0.379467137649844,0.5801736124159182,0.04035924993423772,0.42455939122306563
21119,1648,3484,0,5132,0.3211223694466095,0.6788776305533905,0,0.7486186275029765
21121,1445,7630,0,9075,0.15922865013774104,0.840771349862259,0,1.6639785237319702
21123,1178,3511,104,4793,0.2457750886709785,0.7325266012935531,0.02169831003546839,1.0920828119569004
21125,2598,13811,0,16409,0.15832774696812724,0.8416722530318728,0,1.6707234578473837
21127,1240,3903,0,5143,0.24110441376628428,0.7588955862337158,0,1.1466341085815324
21129,423,1935,0,2358,0.17938931297709923,0.8206106870229007,0,1.5204904264176042
21131,384,3321,0,3705,0.10364372469635627,0.8963562753036437,0,2.1573786687890197
21133,1749,5917,0,7666,0.22815027393686407,0.771849726063136,0,1.218785367658092
21135,516,2620,75,3211,0.16069760199314856,0.815945188414824,0.023357209592027407,1.6248228312735797
21137,1648,5919,0,7567,0.2177877626536276,0.7822122373463724,0,1.278605084221308
21139,1136,2687,0,3823,0.2971488359926759,0.7028511640073241,0,0.8609120093343945
21141,2893,5753,0,8646,0.3346055979643766,0.6653944020356234,0,0.6874274318871584
21143,1169,2283,0,3452,0.33864426419466975,0.6613557358053302,0,0.6693416850577271
21145,8701,15638,0,24339,0.3574920908829451,0.6425079091170549,0,0.5862658881184348
21147,637,4323,0,4960,0.1284274193548387,0.8715725806451613,0,1.9149352290954684
21149,1266,2663,0,3929,0.32221939424790025,0.6777806057520998,0,0.7435909831098108
21151,13523,20367,361,34251,0.39482058917987795,0.5946395725672243,0.010539838252897726,0.40952400449639687
21153,1422,3859,0,5281,0.2692671842454081,0.7307328157545919,0,0.9983437511744326
21155,2750,3327,0,6077,0.4525259173934507,0.5474740826065493,0,0.1904700853578598
